registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY
574,Burma/Myanmar,,8/18/1991,8/19/1991,2,0,29674,,Heavy Rain,,,large,30248.08,4.781727809,97.6568,17.3639
573,Thailand,,8/18/1991,8/21/1991,4,0,0,,Hurricane/Tropical Storm,,,large,48316.14,5.286152222,103.415,17.3103
572,Vietnam,,8/17/1991,8/21/1991,5,15,40000,,Hurricane/Tropical Storm,,,large,42119.05,5.323448571,105.467,18.7575
571,India,,8/15/1991,8/29/1991,15,88,0,,Monsoon,,,large,547679.02,6.914617364,81.0334,28.3671
570,India,,8/14/1991,8/18/1991,5,15,0,,Heavy Rain,,,large,151947.06,5.880662306,84.4178,20.2047
569,Costa Rica,,8/13/1991,8/22/1991,10,5,25000,,Heavy Rain,,,large,18428.54,5.26549093,-83.0581,9.60733
568,Sudan,,8/12/1991,8/13/1991,2,3,18000,,Heavy Rain,,,large,104587.97,5.320511729,33.8431,13.344
567,United States,,8/12/1991,8/14/1991,3,1,0,,Heavy Rain,,,large,14207.43,4.62963678,-97.4674,32.5172
566,Iran,,8/11/1991,8/13/1991,3,0,120,,Heavy Rain,,,large,32782.99,4.992769816,54.214,37.2339
565,United States,,8/10/1991,8/12/1991,3,0,200,,Heavy Rain,,,large,2578.11,3.888422698,-75.4917,40.0211
564,China,,8/9/1991,8/12/1991,4,456,0,566000000,Heavy Rain,,,large,554217.86,6.345740508,103.821,30.0516
563,Bangladesh,,8/9/1991,8/20/1991,12,800,0,,Heavy Rain,,,large,7441.14,4.950820722,90.2027,24.6649
562,China,,8/8/1991,8/9/1991,2,16,20000,,Heavy Rain,,,large,4350.28,3.939547206,121.424,31.093
561,Soviet Union,,8/8/1991,8/13/1991,6,0,0,1000000,Heavy Rain,,,large,773084.42,6.666378171,133.701,54.5541
560,Burma/Myanmar,,8/7/1991,8/9/1991,3,1,210250,,Heavy Rain,,,extreme,55416.91,5.521793557,95.5588,16.9811
559,Nigeria,,8/4/1991,8/5/1991,2,4,10000,,Heavy Rain,,,large,22908.02,4.661017549,8.52892,11.69
558,Poland,,8/2/1991,8/6/1991,5,0,0,10400000,Heavy Rain,,,extreme,65817.59,5.818341976,19.4632,48.5357
557,Austria,,8/2/1991,8/6/1991,5,10,0,1000000000,Heavy Rain,,,extreme,61648.74,5.789924205,13.3528,48.3136
556,Bangladesh,,8/2/1991,8/7/1991,6,6,50000,,Heavy Rain,,,large,13828.87,4.918937944,91.9906,21.9581
555,Soviet Union,,8/2/1991,8/9/1991,8,46,0,,Heavy Rain,,,large,8785.54,4.846858447,39.471,43.9644
554,Czechoslovakia,,8/1/1991,8/3/1991,3,0,0,,Heavy Rain,,,large,60516.65,5.258996134,15.8567,49.7838
553,India,,7/29/1991,7/31/1991,3,500,6000,,Monsoon,,,large,47249.13,5.151515071,79.1574,20.9474
552,Romania,,7/29/1991,7/30/1991,2,71,10000,33000000,Heavy Rain,,,large,40939.94,4.913177198,26.7373,46.966
551,Vietnam,,7/28/1991,7/31/1991,4,38,4000,3200000,Monsoon,,,large,30956.14,5.092806793,103.614,21.7208
550,Ethiopia,,7/25/1991,7/26/1991,2,2,0,,Heavy Rain,,,large,54883.35,5.040470608,41.1624,14.1556
549,Thailand,,7/25/1991,7/27/1991,3,1,0,,Heavy Rain,,,extreme,2395.44,4.157536548,99.9424,6.77997
548,China,,7/23/1991,8/3/1991,12,66,160000,364000000,Hurricane/Tropical Storm,,,large,508812.74,6.785739223,126.941,44.8909
547,Philippines,,7/23/1991,7/28/1991,6,16,20000,,Hurricane/Tropical Storm,,,large,12142.14,4.862446486,120.582,15.0859
546,South Korea,,7/22/1991,7/26/1991,5,54,3600,105000000,Heavy Rain,,,large,21908,5.039572737,127.561,37.1727
545,China,,7/19/1991,7/20/1991,2,8,0,,Heavy Rain,,,large,94812.45,5.277895365,120.096,36.338
544,Soviet Union,,7/18/1991,7/22/1991,5,0,0,,Heavy Rain,,,large,366865.54,6.263476924,114.912,53.8037
543,Laos,,7/15/1991,7/22/1991,8,16,800,,Heavy Rain,,,large,63858.75,5.7083104,102.592,21.0469
542,Benin,,7/15/1991,7/20/1991,6,2,200000,,Heavy Rain,,,large,17907.33,5.031182087,2.15443,7.48633
541,Bangladesh,,7/14/1991,7/16/1991,3,17,300000,,Heavy Rain,,,large,55046.84,5.217853648,90.0572,24.1787
540,Ghana,,7/14/1991,7/16/1991,3,5,0,,Heavy Rain,,,large,36967.57,5.044942159,-0.188618,6.10806
539,India,,7/13/1991,7/19/1991,7,25,400000,,Monsoon,,,large,55550.83,5.589788592,92.9592,26.6059
538,Soviet Union,,7/11/1991,7/29/1991,19,2,2000,300000,Heavy Rain,,,large,61650.79,6.068692247,107.829,51.744
537,Bangladesh,,7/10/1991,7/15/1991,6,4,70000,,Heavy Rain,,,large,20388.52,5.087536952,89.6246,23.8915
536,Burma/Myanmar,,7/10/1991,7/23/1991,14,0,17570,,Heavy Rain,,,large,128983.14,6.256660981,95.019,23.9413
535,Philippines,,7/10/1991,7/13/1991,4,2,0,,Hurricane/Tropical Storm,,,large,5762.82,4.362695046,120.704,15.2544
534,Soviet Union,,7/9/1991,7/10/1991,2,2,0,,Heavy Rain,,,large,3472.56,3.841679754,42.0591,41.7362
533,Turkey,,7/7/1991,7/10/1991,4,15,0,,Heavy Rain,,,large,8038.12,4.507214477,32.193,41.3917
532,Soviet Union,,7/5/1991,7/8/1991,4,15,0,1000000,Heavy Rain,,,large,14412.82,4.760808954,28.1424,47.7853
531,Bangladesh,,7/4/1991,7/6/1991,3,0,40000,,Heavy Rain,,,large,4038.82,4.083375753,89.3374,24.0753
530,China,,7/2/1991,7/18/1991,17,101,160000,,Heavy Rain,,,large,134660.58,6.359689402,111.681,28.1527
529,China,,7/1/1991,7/9/1991,9,0,0,300000000,Heavy Rain,,,large,32703.63,5.46883847,120.241,30.1818
528,China,,7/1/1991,7/18/1991,18,750,615000,3000000000,Heavy Rain,,,large,589049.52,7.025424312,106.342,29.1481
527,South Africa,,6/24/1991,6/25/1991,2,0,0,,Heavy Rain,,,large,5701.98,4.057055685,18.8161,-33.9306
526,Chile,,6/18/1991,6/19/1991,2,120,30000,6000000,Heavy Rain,,,large,15852.58,4.501129949,-69.9059,-23.4864
525,Bangladesh,,6/17/1991,6/27/1991,11,0,160000,,Monsoon,,,large,30042.91,5.519134682,91.3972,22.9459
524,China,,6/12/1991,6/14/1991,3,22,4000,2000000,Heavy Rain,,,extreme,19050.23,5.058051474,116.436,40.2125
523,Pakistan,,6/11/1991,6/12/1991,2,39,2400,,Heavy Rain,,,large,79582,5.201844845,72.1321,34.0792
522,United States,,6/11/1991,6/12/1991,2,2,0,,Heavy Rain,,,large,78319.43,5.194899514,-92.341,31.1619
521,India,,6/10/1991,6/12/1991,3,72,300000,100000000,Monsoon,,,extreme,491361.5,6.469552375,73.7324,15.733
520,Indonesia,,6/9/1991,6/11/1991,3,73,0,,Heavy Rain,,,large,88238.01,5.42277696,114.253,-1.6868
519,Colombia,,6/3/1991,6/7/1991,5,57,239,,Heavy Rain,,,large,16501.33,4.916488954,-76.1732,6.78188
518,Sri Lanka,,6/2/1991,6/6/1991,5,31,191700,,Monsoon,,,large,42642.33,5.328810931,80.685,7.30256
517,Algeria,,6/1/1991,6/4/1991,4,17,1000,,Heavy Rain,,,large,32284.54,5.111054594,7.88945,35.1589
516,Afghanistan,,5/28/1991,6/4/1991,8,0,1000,,Heavy Rain,,,large,24273.77,5.28822722,66.1672,36.1849
515,South Korea,,5/25/1991,5/27/1991,3,0,0,152000,Heavy Rain,,,large,15994.5,4.681091923,127.408,36.5907
514,Jamaica,,5/21/1991,5/23/1991,3,15,320000,32000000,Heavy Rain,,,large,7557.24,4.355484469,-77.2969,18.1334
513,China,,5/18/1991,6/15/1991,29,400,600000,75000000000,Heavy Rain,,,extreme,1682864.93,7.989477254,110.256,28.7346
512,Turkey,,5/16/1991,5/17/1991,2,42,500,25000000,Heavy Rain,,,large,40174.86,4.904984368,39.2757,38.4514
511,Bangladesh,,5/14/1991,5/31/1991,18,100,1000000,,Heavy Rain,,,large,17480.05,5.497815176,91.5273,24.6228
510,India,,5/7/1991,5/11/1991,5,13,25000,,Hurricane/Tropical Storm,,,large,26042.82,5.114658014,92.4232,24.4696
509,United States,,5/3/1991,5/7/1991,5,2,800,,Snow/Ice Melt,,,large,22130.06,5.043952596,-147.426,64.8145
508,Soviet Union,,5/1/1991,5/8/1991,8,0,0,80000000,Heavy Rain,,,large,97554.86,5.892338897,44.0767,41.9047
507,Bangladesh,,4/29/1991,5/10/1991,12,138000,10000000,1400000000,Hurricane/Tropical Storm,,,large,21359.24,5.408767042,92.1857,22.2146
506,United States,,4/28/1991,5/2/1991,5,0,10000,100000000,Heavy Rain,,,large,119197.31,5.775236459,-91.338,32.0501
505,Bangladesh,,4/8/1991,4/9/1991,2,0,0,,Heavy Rain,,,large,1787.55,3.553288194,91.5924,24.9405
504,United States,,4/5/1991,4/9/1991,5,0,0,3000000,Heavy Rain,,,large,32172.36,5.206452924,-97.6654,27.4406
503,Indonesia,,4/1/1991,4/2/1991,2,1,100000,,Heavy Rain,,,large,35452.31,4.850674534,100.463,-0.928753
502,Iran,,3/30/1991,4/1/1991,3,0,0,,Heavy Rain,,,large,31920.06,4.981184954,54.0921,31.9506
501,Israel,,3/24/1991,3/25/1991,2,8,0,,Heavy Rain,,,large,12331.21,4.392035689,34.9916,30.5876
500,Jordan,,3/24/1991,3/25/1991,2,5,0,,Heavy Rain,,,large,3678.32,3.866679504,35.9526,31.9084
499,United States,,3/19/1991,3/25/1991,7,0,200,,Heavy Rain,,,large,875.511,3.787359647,-157.952,21.537
498,Brazil,,3/19/1991,3/31/1991,13,20,17000,2000000,Heavy Rain,,,extreme,89512.55,6.366857277,-45.0895,-23.0116
497,South Africa,,3/15/1991,3/19/1991,5,0,0,,Heavy Rain,,,large,210524.08,6.022271782,25.4471,-27.7437
496,Malawi,,3/11/1991,3/14/1991,4,500,150000,24000000,Heavy Rain,,,extreme,3061.89,4.389079571,35.4855,-15.9365
495,Iran,,3/7/1991,4/1/1991,26,0,100000,1400000,Heavy Rain,,,large,624246.49,7.210329457,55.4168,29.3318
494,United Kingdom,,2/24/1991,3/1/1991,6,0,0,,Heavy Rain,,,extreme,15086.27,5.257763122,-1.58219,54.9063
493,Afghanistan,,1/28/1991,2/17/1991,21,380,0,,Heavy Rain,,,large,225169.42,6.674728704,64.3678,31.6519
492,Ecuador,,2/2/1991,2/8/1991,7,14,300,2000000,Heavy Rain,,,large,114114.99,5.902440737,-79.6533,-1.31926
491,Iran,,1/27/1991,2/5/1991,10,6,50000,28000000,Heavy Rain,,,extreme,448337.92,6.952635468,58.5715,31.7208
490,United Kingdom,,1/5/1991,1/6/1991,2,13,0,,Heavy Rain,,,large,123231.59,5.391752048,-7.838,53.5893
489,Indonesia,,12/12/1990,1/3/1991,23,5,0,167000,Heavy Rain,,,large,25301.19,5.764868784,103.373,-1.5796
488,Australia,,12/25/1990,1/16/1991,23,6,800,80000000,Hurricane/Tropical Storm,,,extreme,96489.97,6.647240003,149.127,-23.6721
487,United States,,12/31/1990,1/3/1991,4,0,3500,,Heavy Rain,,,large,177858.71,5.852135129,-83.122,39.9139
486,Peru,,12/28/1990,12/30/1990,3,20,2000,,Heavy Rain,,,large,111346.2,5.523796655,-73.8493,-13.4786
485,United Kingdom,,12/25/1990,12/28/1990,4,3,0,,Heavy Rain,,,large,47107.46,5.275149679,-2.14882,53.7195
484,Sri Lanka,,12/23/1990,12/27/1990,5,0,40000,,Heavy Rain,,,large,9706.02,4.686011186,81.4966,7.03456
483,United States,,11/26/1990,11/30/1990,5,2,1000,36000000,Heavy Rain,,,large,21311.21,5.027578113,-86.6825,40.9323
482,Philippines,,11/12/1990,11/16/1990,5,176,984356,61570000,Hurricane/Tropical Storm,,,large,55710.21,5.4449048,125.356,11.2498
481,United States,,11/10/1990,11/15/1990,6,0,500,12800000,Heavy Rain,,,large,23287.94,5.145282324,-121.84,48.038
480,Honduras,,11/9/1990,11/21/1990,13,9,20000,100000000,Heavy Rain,,,large,41826.15,5.735391243,-84.4927,15.3233
479,Japan,,11/5/1990,11/6/1990,2,11,0,,Heavy Rain,,,large,118232.02,5.373765105,140.54,39.3702
478,Guyana,,11/3/1990,11/8/1990,6,0,0,,Heavy Rain,,,large,1757.83,4.023128122,-57.425,6.08126
477,United Kingdom,,10/28/1990,10/30/1990,3,7,100,,Heavy Rain,,,large,147968.82,5.647291465,-1.96504,51.9507
476,Indonesia,,10/26/1990,10/29/1990,4,0,300,,Heavy Rain,,,large,7031.29,4.449095002,120.486,0.617967
475,Bangladesh,,10/26/1990,10/29/1990,4,0,4500,,Heavy Rain,,,large,1043.35,3.620490012,90.7018,22.5748
474,India,,10/24/1990,10/28/1990,5,44,0,,Monsoon,,,large,13576.31,4.83175175,77.0504,11.3982
473,France,,10/18/1990,10/19/1990,2,1,0,,Heavy Rain,,,large,9563.94,4.281666839,6.20383,43.5014
472,India,,10/17/1990,10/18/1990,2,10,6000,1170000,Heavy Rain,,,large,93839.75,5.273416838,92.817,26.0747
471,Bangladesh,,10/14/1990,10/17/1990,4,0,30000,,Heavy Rain,,,large,5868.16,4.370561938,90.5909,24.2158
470,Brazil,,10/14/1990,10/15/1990,2,17,2000,,Heavy Rain,,,large,6236.17,4.095947941,-49.2012,-26.9091
469,Bangladesh,,10/10/1990,10/13/1990,4,9,700000,,Heavy Rain,,,large,41676.27,5.221948834,89.9598,24.4682
468,Thailand,,10/8/1990,10/26/1990,19,11,0,400000000,Hurricane/Tropical Storm,,,large,162369.52,6.489258108,103.076,16.2827
467,Vietnam,,10/8/1990,10/24/1990,17,16,440800,,Hurricane/Tropical Storm,,,large,82532.6,6.147074448,107.467,16.3133
466,United Kingdom,,10/6/1990,10/7/1990,2,1,300,,Heavy Rain,,,large,26545.49,4.725020742,-3.64553,55.6343
465,United States,,10/4/1990,10/6/1990,3,6,1500,1000000,Hurricane/Tropical Storm,,,large,76698.69,5.361909201,-81.5019,29.5249
464,Bangladesh,,9/26/1990,9/30/1990,5,14,300000,,Heavy Rain,,,large,33263.26,5.220934815,89.9062,24.1354
463,Vietnam,,9/22/1990,9/26/1990,5,29,560000,,Hurricane/Tropical Storm,,,large,20589.65,5.012618969,107.662,16.0991
462,Mexico,,9/22/1990,9/25/1990,4,45,5000,,Heavy Rain,,,extreme,41286.99,5.518903209,-106.048,28.6222
461,Japan,,9/17/1990,9/20/1990,4,38,60000,1240000,Hurricane/Tropical Storm,,,extreme,169564.31,6.132424434,138.568,37.1748
460,Honduras,,9/17/1990,9/18/1990,2,33,0,,Heavy Rain,,,large,2786.73,3.746124889,-87.0534,13.2878
459,Nigeria,,9/16/1990,9/21/1990,6,0,300000,,Heavy Rain,,,large,36124.07,5.335947926,8.88898,7.50054
458,South Korea,,9/11/1990,9/14/1990,4,114,160000,400000000,Heavy Rain,,,extreme,10436.15,4.9216303,127.143,37.5841
457,Philippines,,9/7/1990,9/10/1990,4,7,15000,,Hurricane/Tropical Storm,,,large,96171.73,5.58510742,121.229,16.5199
456,United States,,9/7/1990,9/9/1990,3,5,300,,Heavy Rain,,,large,45800.49,5.137991379,-81.3044,39.4546
455,Ethiopia,,8/27/1990,9/1/1990,6,0,50300,,Heavy Rain,,,large,167068.59,6.001046058,35.1973,7.00329
454,Nepal,,8/27/1990,9/4/1990,9,42,2000,,Monsoon,,,large,27685.6,5.396496449,83.637,27.5665
453,Bangladesh,,8/25/1990,8/27/1990,3,0,50000,,Monsoon,,,large,14537.61,4.639614269,90.4685,22.6284
452,Philippines,,8/25/1990,9/1/1990,8,66,1500,,Hurricane/Tropical Storm,,,large,69902.34,5.747581701,121.229,16.321
451,Japan,,8/22/1990,8/23/1990,2,2,0,,Hurricane/Tropical Storm,,,large,57750.36,5.062584692,133.167,34.2143
450,India,,8/19/1990,8/25/1990,7,50,0,,Monsoon,,,large,186161.6,6.114988143,71.3244,22.4257
449,China,,8/19/1990,9/8/1990,21,559,4041000,1400000000,Hurricane/Tropical Storm,,,large,457815,6.982909313,118.563,29.3795
448,United States,,8/18/1990,8/24/1990,7,0,4000,,Heavy Rain,,,large,502367.64,6.546119697,-90.7101,41.5583
447,India,,8/13/1990,8/14/1990,2,17,0,,Heavy Rain,,,large,284926.61,5.755763007,80.6956,27.5435
446,Japan,,8/10/1990,8/11/1990,2,0,0,,Hurricane/Tropical Storm,,,large,9575.42,4.282187828,139.907,36.8383
445,Mexico,,8/7/1990,8/8/1990,2,35,3500,,Hurricane/Tropical Storm,,,large,256019.22,5.709302566,-98.5972,21.6683
444,United States,,8/7/1990,8/11/1990,5,0,400,,Heavy Rain,,,large,20288.6,5.006222084,-71.7534,44.0063
443,Nigeria,,8/2/1990,8/3/1990,2,100,0,,Heavy Rain,,,large,5516.12,4.042663701,8.3879,5.84049
442,Soviet Union,,7/31/1990,8/2/1990,3,0,0,,Heavy Rain,,,large,40657.7,5.086264062,44.4538,56.0627
441,China,,7/29/1990,8/4/1990,7,108,100800,83000000,Hurricane/Tropical Storm,,,large,292874.78,6.311780015,115.015,24.2973
440,Brazil,,7/29/1990,7/31/1990,3,27,0,,Heavy Rain,,,large,1995.61,3.777196926,-35.0511,-8.03448
439,United States,,7/28/1990,8/4/1990,8,0,0,,Heavy Rain,,,large,31886.96,5.406703104,-91.8472,42.3526
438,Tobago,,7/25/1990,7/26/1990,2,0,0,,Hurricane/Tropical Storm,,,large,395.461,2.898133656,-60.6677,11.2383
437,Nicaragua,,7/15/1990,8/20/1990,37,5,106000,,Heavy Rain,,,large,60685.89,6.35128945,-84.1097,12.8616
436,Bangladesh,,7/14/1990,9/6/1990,55,64,392077,6000000,Heavy Rain,,,large,23608.31,6.113427589,89.3604,23.9413
435,Pakistan,,7/10/1990,7/12/1990,3,0,6000,,Heavy Rain,,,large,190865.32,5.757848279,72.2699,31.0394
434,Soviet Union,,7/8/1990,7/10/1990,3,5,3000,660000000,Heavy Rain,,,extreme,431627.87,6.413260729,114.935,53.7961
433,China,,7/4/1990,7/19/1990,16,72,71000,211000000,Heavy Rain,,,large,438797.07,6.846383702,106.436,32.2032
432,Burma/Myanmar,,7/4/1990,7/5/1990,2,0,300,,Heavy Rain,,,large,33893.26,4.831143339,95.287,24.0102
431,India,,7/3/1990,7/24/1990,22,425,63517,,Monsoon,,,large,1100663.3,7.384077167,78.8703,26.7055
430,Nigeria,,7/3/1990,7/4/1990,2,5,3000,,Heavy Rain,,,large,3421.54,3.835251617,3.51739,6.53686
429,Japan,,6/29/1990,7/3/1990,5,24,832,,Heavy Rain,,,large,37533.03,5.27338363,130.773,32.4559
428,Bangladesh,,6/26/1990,7/8/1990,13,23,800000,,Heavy Rain,,,large,49249.02,5.806340945,92.1228,22.4252
427,Vietnam,,6/20/1990,7/8/1990,19,13,4000,725000,Heavy Rain,,,large,13949.57,5.423314422,104.096,21.3341
426,China,,6/23/1990,6/29/1990,7,86,0,44000000,Hurricane/Tropical Storm,,,large,377866.61,6.422436557,117.867,25.6948
425,Philippines,,6/20/1990,6/25/1990,6,63,86000,3600000,Hurricane/Tropical Storm,,,large,71151.2,5.630333479,121.214,16.5752
424,United States,,6/20/1990,6/22/1990,3,1,0,1500000,Heavy Rain,,,large,31630.43,4.977226351,-89.3548,40.4346
423,China,,6/18/1990,6/22/1990,5,108,4000,,Heavy Rain,,,large,340844.67,6.231526511,101.857,24.7683
422,Turkey,,6/18/1990,6/21/1990,4,48,0,150000000,Heavy Rain,,,large,20697.04,4.91796823,39.4136,40.4652
421,Philippines,,6/17/1990,6/19/1990,3,36,236,43478,Heavy Rain,,,large,3614.79,4.035204327,123.116,8.33626
420,United States,,6/15/1990,6/16/1990,2,26,440,,Heavy Rain,,,large,5167.77,4.014333172,-80.9321,40.2508
419,India,,6/13/1990,6/18/1990,6,21,0,,Monsoon,,,extreme,53045.31,5.803828238,92.7754,26.7553
418,Vietnam,,6/12/1990,6/20/1990,9,20,0,,Heavy Rain,,,large,17085.63,5.186873507,108.266,12.5476
417,China,,6/5/1990,7/2/1990,28,363,350000,592000000,Heavy Rain,,,large,206490.33,6.76205775,111.788,27.4176
416,United States,,5/31/1990,6/2/1990,3,0,200,,Heavy Rain,,,extreme,4890.14,4.467472543,-90.7024,32.7316
415,Soviet Union,,5/30/1990,5/30/1990,1,0,208,,Heavy Rain,,,extreme,70244.72,5.147643681,92.9822,55.8252
414,Nicaragua,,5/28/1990,5/29/1990,2,5,6000,,Heavy Rain,,,large,111058.71,5.34658262,-85.3119,13.1257
413,Tajikistan,,5/17/1990,5/18/1990,2,0,280,,Heavy Rain,,,large,128180.41,5.408851652,73.0436,38.3136
412,Pakistan,,5/16/1990,5/18/1990,3,4,1200,,Heavy Rain,,,large,21727.03,4.814121619,72.2929,34.4927
411,India,,5/10/1990,5/13/1990,4,430,470000,300000000,Hurricane/Tropical Storm,,,large,267344.4,6.029131083,80.6926,16.2843
410,Soviet Union,,5/5/1990,5/11/1990,7,14,20000,161000000,Heavy Rain,Snow/Ice Melt,,extreme,71505.23,6.000465844,58.0278,53.6812
409,Guyana,,4/25/1990,5/4/1990,10,0,0,100000,Heavy Rain,,,large,32173.92,5.507503978,-58.5812,7.05753
408,United States,,4/26/1990,6/1/1990,37,13,4668,500000000,Heavy Rain,,,extreme,277912.44,7.313139707,-95.1282,32.6703
407,Bangladesh,,4/22/1990,4/25/1990,4,54,40000,,Heavy Rain,,,large,65938.84,5.421201294,90.3022,25.0516
406,Brazil,,4/18/1990,4/19/1990,2,7,800,,Heavy Rain,,,large,43455.7,4.939076746,-42.9149,-22.0775
405,Australia,,4/18/1990,4/28/1990,11,4,2000,,Heavy Rain,,,extreme,971228.6,7.329744144,142.914,-27.6671
404,Indonesia,,4/4/1990,4/5/1990,2,22,160,,Heavy Rain,,,large,2800.81,3.748313644,106.815,-6.55667
403,Tanzania,,4/3/1990,5/1/1990,29,100,4100000,280000,Heavy Rain,,,extreme,777754.38,7.654270459,35.6693,-6.50308
402,Bangladesh,,3/24/1990,3/30/1990,7,50,10000,,Heavy Rain,,,large,41632.68,5.464532408,90.9914,23.5125
401,India,,3/21/1990,3/22/1990,2,17,0,,Heavy Rain,,,large,90818.98,5.259206616,76.2592,33.8036
400,United States,,3/16/1990,3/24/1990,9,15,6000,100000000,Heavy Rain,,,large,162225.07,6.16436048,-84.8524,31.07
399,Bangladesh,,3/3/1990,3/5/1990,3,0,1200,156000,Heavy Rain,,,large,3190.59,3.980992254,92.1361,21.3073
398,United Kingdom,,2/26/1990,2/28/1990,3,17,2000,2000000000,Heavy Rain,,,extreme,118150.21,5.850585748,-1.24529,52.257
397,Peru,,2/20/1990,2/23/1990,4,21,100,,Heavy Rain,,,large,132815.37,5.725308328,-72.9381,-13.4786
396,Turkey,,2/18/1990,2/20/1990,3,18,0,,Heavy Rain,,,large,175659.27,5.721792328,39.314,38.9185
395,France,,2/15/1990,2/17/1990,3,14,0,,Landslides/Avalanches,,,large,9561.69,4.457655914,6.48067,45.6107
394,Germany,,2/14/1990,2/16/1990,3,3,50,2000000,Heavy Rain,,,large,35634.96,5.02899753,8.96919,48.6199
393,Iran,,2/11/1990,2/16/1990,6,11,15000, ,Heavy Rain,,,large,28582.51,5.234251614,60.8533,25.9245
392,United Kingdom,,1/26/1990,2/10/1990,16,47,0,2000000000,Heavy Rain,,,extreme,46967.96,6.176951676,-3.22846,52.8007
391,Indonesia,,1/26/1990,2/1/1990,7,189,45000,4840000,Monsoon,,,large,23641.75,5.218777661,110.479,-7.13095
390,United States,,1/26/1990,1/30/1990,5,0,150,,Heavy Rain,,,large,7561.74,4.577591745,-91.1159,30.6182
389,Tunisia,,1/20/1990,2/1/1990,13,25,152000,233000000,Heavy Rain,,,large,127702.94,6.220144248,9.45159,33.214
388,Guam,,1/14/1990,1/15/1990,2,0,0,,Hurricane/Tropical Storm,,,large,577.82,3.062822566,144.778,13.4473
387,Paraguay,,1/14/1990,3/14/1990,60,0,120000,,Heavy Rain,,,large,36790.78,6.343890246,-56.6593,-26.6947
386,United States,,1/9/1990,1/11/1990,3,4,3000,7200000,Heavy Rain,,,extreme,86746.69,5.716404163,-123.094,45.0135
385,Sri Lanka,,1/3/1990,1/14/1990,12,33,150612,,Heavy Rain,,,large,55379.93,5.822533649,80.8228,7.60118
384,United States,,12/15/1989,1/15/1990,32,0,0,,Heavy Rain,,,large,15158.67,5.685811077,-152.61,61.2749
383,Brazil,,12/10/1989,12/31/1989,22,35,200000,,Heavy Rain,,,large,2339268.4,7.711502735,-41.3696,-7.81604
382,Tanzania,,12/17/1989,12/25/1989,9,1,0,,Heavy Rain,,,large,69915.08,5.798813368,37.8116,-11.2926
381,Taiwan,,12/16/1989,12/18/1989,3,0,0,,Heavy Rain,,,large,1557.46,3.669538156,121.52,24.9855
380,Sri Lanka,,11/19/1989,12/6/1989,18,4,0,,Heavy Rain,,,large,15519.2,5.446141835,80.4851,6.65677
379,North Korea,,11/7/1989,11/11/1989,5,0,0,,Heavy Rain,,,large,3323.6,4.220578755,125.926,38.9874
378,Somalia,,11/6/1989,11/14/1989,9,0,0,,Heavy Rain,,,large,29030.07,5.417090592,44.287,1.4561
377,Thailand,,11/3/1989,11/10/1989,8,304,150000,13900000,Hurricane/Tropical Storm,,,large,44228.38,5.548791019,99.0254,9.92112
376,Philippines,,11/3/1989,11/8/1989,6,30,0,,Hurricane/Tropical Storm,,,large,11863.89,4.852378362,125.689,7.39136
375,Russia,,10/18/1989,10/25/1989,8,2,0,,Heavy Rain,,,large,102165.48,5.912394167,133.21,49.8786
374,Philippines,,9/10/1989,9/12/1989,3,17,3000,9000000,Hurricane/Tropical Storm,,,large,36937.57,5.044589576,120.74,16.6899
373,China,,10/2/1989,10/5/1989,4,31,0,75000,Hurricane/Tropical Storm,,,large,18207.4,4.862307925,109.987,19.1458
372,United States,,10/15/1989,10/16/1989,2,2,0,,Hurricane/Tropical Storm,,,large,6299.03,4.100303672,-94.5385,29.5712
371,Philippines,,10/6/1989,10/10/1989,5,45,8846,,Hurricane/Tropical Storm,,,large,5324.03,4.425210498,121.864,18.0456
370,Philippines,,9/23/1989,9/25/1989,3,2,0,,Heavy Rain,,,large,1321.63,3.598231143,121.057,14.6484
369,Antigua,,9/18/1989,9/21/1989,4,14,50000,,Hurricane/Tropical Storm,,,large,6052.93,4.384025643,-62.9478,17.5697
368,Pakistan,,9/17/1989,9/19/1989,3,7,0,,Hurricane/Tropical Storm,,,large,129476.87,5.589313447,68.9544,26.1618
367,Oman,,9/14/1989,9/16/1989,3,2,0,36400000,Heavy Rain,,,large,72162.2,5.33543102,56.1825,19.2399
366,Brazil,,9/10/1989,9/13/1989,4,12,10000,,Heavy Rain,,,large,193153.57,5.887962731,-51.3989,-24.589
365,Taiwan,,9/12/1989,9/17/1989,6,11,100,1420000,Hurricane/Tropical Storm,,,large,17494.32,5.021048317,120.657,23.1441
364,Nepal,,9/8/1989,9/12/1989,5,16,0,4300000,Heavy Rain,,,large,6396.38,4.504904261,81.2516,29.6046
363,Nepal,,9/1/1989,9/25/1989,25,59,3000,,Heavy Rain,,,large,15795.82,5.596482185,87.4462,27.1419
